gsi_deposit_id	deposit_value	mineral	metal_class	state	sheet_no	district	locality	latlong	symbol	rock_type	rock_age	deposit_size	remark	page	latitude	longitude
756	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"83. Gangaporo-Mandvi Taluka"	"23^00' : 69^21'"	"Al"	"Bauxite capping over Deccan Trap"	"Cretaceous - Palaeogene"	3	""	20	23	69.35
757	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"84. Goniasar"	"22^58'30" : 69^25'30""	"Al"	"Bauxite capping over Deccan Trap"	"Cretaceous - Palaeogene"	3	""	20	22.975	69.425
758	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"85. Hamla"	"23^26' : 69^21'"	"Al"	"Bauxite capping over Deccan Trap"	"Cretaceous - Palaeogene"	3	""	20	23.43333	69.35
759	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"86. Jhularai"	"23^30'06" : 68^45'30""	"Al"	"Lateritic bauxite associated with Madh Formation"	"Palaeogene"	3	""	20	23.50167	68.75833
762	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"89. Kotada"	"23^09' : 69^14'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous - Palaeogene"	3	""	20	23.15	69.23333
763	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"90. Lakend"	"23^15'30" : 69^48'"	"Al"	"Lateritic bauxite associated with Madh Formation"	"Palaeogene"	3	""	20	23.25833	69.8
764	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"91. Manvara"	"23^15'46" : 69^55'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous-Palaeogene"	3	""	20	23.26278	69.91666
765	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"92. Matanomadh"	"23^32' : 68^56'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous-Palaeogene"	3	""	20	23.53333	68.93333
766	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"93. Miyani"	"23^07' : 69^09'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous-Palaeogene"	3	""	20	23.11667	69.15
767	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"94. Nana Asambia"	"22^59' : 69^27'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous-Palaeogene"	3	""	20	22.98333	69.45
768	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"95. Nanodra"	"23^12' : 69^14'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous-Palaeogene"	3	""	20	23.2	69.23333
770	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"97. Netra"	"23^24'45" : 69^03'23""	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous-Palaeogene"	3	""	20	23.4125	69.05639
771	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"98. Punadi"	"23^02' : 69^39'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous-Palaeogene"	3	""	20	23.03333	69.65
772	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"99. Ratetalav"	"23^12'40" : 69^11'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous-Palaeogene"	3	""	20	23.21111	69.18333
773	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"100. Rawrerwar"	"23^33' : 68^58'"	"Al"	"Laterite bauxite within Madh Formation"	"Palaeogene"	3	""	20	23.55	68.96667
774	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"101. Samjirai"	"23^33'54" : 68^40'"	"Al"	"Laterite bauxite within Madh Formation"	"Palaeogene"	3	""	20	23.565	68.66666
775	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"102. Tubra"	"23^42'28" : 68^47'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous - Palaeogene"	3	""	20	23.70778	68.78333
776	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"103. Tumdi"	"23^00' : 69^37'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous - Palaeogene"	3	""	20	23	69.61667
777	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"262. Punadhra"	"23^41' : 68^45'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous - Palaeogene"	3	""	20	23.68333	68.75
778	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"263. Rasalia"	"23^23' : 69^06'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous - Palaeogene"	3	""	20	23.38333	69.1
780	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"265. Wandh"	"23^02' : 69^39'"	"Al"	"Laterite bauxite within Madh Formation"	"Palaeogene"	3	""	20	23.03333	69.65
781	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"266. Wamoti Moti"	"23^10'14" : 69^07'19""	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous-Palaeogene"	3	""	20	23.17056	69.12195
782	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"268. Mamura - Dagkrh"	"23^15' : 69^55'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous-Palaeogene"	3	""	20	23.25	69.91666
783	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"269. Ratamal"	"23^11'04" : 68^56'30""	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous-Palaeogene"	3	""	20	23.18444	68.94167
784	11436.13	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"270. Satapur"	"23^10' : 70^02'38""	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous-Palaeogene"	3	""	20	23.16667	70.04389
785	57180.63	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"GUJARAT"	"12"	"Kutch dist."	"Kukma"	"23^13' : 69^43'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous-Palaeogene"	1	""	20	23.21667	69.71667
797	56578.16	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"KARNATAKA"	"20"	"Belgaum dist."	"106. Bijagami"	"15^58' : 74^25'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous - Palaeogene"	1	""	20	15.96667	74.41666
798	2191.667	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"KARNATAKA"	"20"	"Belgaum dist."	"107. Bokanur-Hangirge"	"15^48' : 74^26'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous - Palaeogene"	1	""	20	15.8	74.43333
799	438.3333	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"KARNATAKA"	"20"	"Belgaum dist."	"108. Rajnangad"	"15^46' : 74^31'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous - Palaeogene"	3	""	20	15.76667	74.51667
800	438.3333	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"KARNATAKA"	"20"	"Belgaum dist."	"187. Karle Hill"	"15^46' : 74^25'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous - Palaeogene"	3	""	20	15.76667	74.41666
801	438.3333	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"KARNATAKA"	"20"	"Belgaum dist."	"188. Kirvale Hill"	"15^30' : 74^27'"	"Al"	"Bauxite capping over gneissic rocks"	"Archaean - Lower Proterozoic"	3	""	20	15.5	74.45
802	438.3333	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"KARNATAKA"	"20"	"Belgaum dist."	"189. Bailur Hill"	"15^44' : 74^20'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous - Palaeogene"	3	""	20	15.73333	74.33334
803	438.3333	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"KARNATAKA"	"20"	"Belgaum dist."	"190. Bokmur Navga Ridge"	"15^48' : 74^26'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous - Palaeogene"	3	""	20	15.8	74.43333
804	2191.667	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"KARNATAKA"	"20"	"Belgaum dist."	"Jamboli"	"15^42' : 74^22'"	"Al"	"Bauxite overlie the Deccan Trap"	"Cretaceous - Palaeogene"	1	""	20	15.7	74.36667
806	1142.833	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"KARNATAKA"	"20"	"North Kanara dist."	"192. Talgod"	"14^58' : 74^03'30""	"Al"	"Bauxite capping over gneissic rocks"	"Archaean"	3	""	21	14.96667	74.05833
813	6551	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"KARNATAKA"	"20"	"South Kanara dist."	"198. Guppihara"	"13^45' : 74^55'"	"Al"	"Bauxite capping over gneissic rocks"	"Archaean"	3	""	21	13.75	74.91666
814	6551	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"KARNATAKA"	"20"	"South Kanara dist."	"200. Kammannu-gundi"	"13^24' : 74^43'"	"Al"	"Bauxite capping over gneissic rocks"	"Archaean"	3	""	21	13.4	74.71667
815	682	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"KARNATAKA"	"20"	"South Kanara dist."	"Kallamandkuru"	"13^04' : 74^55'"	"Al"	"Bauxite capping over gneissic rocks"	"Archaean"	1	""	21	13.06667	74.91666
838	8581	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"MADHYA PRADESH"	"14"	"Bastar dist."	"246. Keskal"	"20^06' : 81^25'"	"Al"	"Bauxite over Indravati Group"	"Middle - Upper Proterozoic"	2	""	21	20.1	81.41666
840	130901.1	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"MADHYA PRADESH"	"14"	"Bastar dist."	"Satpathrikhan"	"22^40' : 83^03'"	"Al"	"Bauxite capping over gneissic rocks"	"Archaean (?) - Proterozoic"	1	""	21	22.66667	83.05
841	210.6667	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"MADHYA PRADESH"	"14"	"Jabalpur dist."	"119. Padarwara"	"23^49' : 80^24'"	"Al"	"Bauxite capping over gneissic rocks"	"Archaean (?) - Proterozoic"	3	""	21	23.81667	80.4
842	210.6667	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"MADHYA PRADESH"	"14"	"Jabalpur dist."	"120. Tikaria"	"23^49' : 80^24'"	"Al"	"Bauxite capping over gneissic rocks"	"Archaean (?) - Proterozoic"	3	""	21	23.81667	80.4
843	210.6667	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"MADHYA PRADESH"	"14"	"Jabalpur dist."	"251. Katni"	"23^49' : 80^23'"	"Al"	"Bauxite capping over gneissic rocks"	"Archaean (?) - Proterozoic"	3	""	21	23.81667	80.38333
844	2738	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"MADHYA PRADESH"	"14"	"Mandla dist."	"121. Delki Dadar"	"22^29' : 81^23'"	"Al"	"Bauxite capping over gneissic rocks"	"Archaean (?) - Proterozoic"	3	""	21	22.48333	81.38333
845	37138.5	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"MADHYA PRADESH"	"14"	"Mandla dist."	"122. Khapri pari"	"22^40' : 80^17'"	"Al"	"Bauxite capping over Deccan Trap"	"Cretaceous-Palaeogene"	3	""	21	22.66667	80.28333
848	37138.5	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"MADHYA PRADESH"	"14"	"Mandla dist."	"125. Baila"	"22^19' : 81^03'"	"Al"	"Bauxite capping over Deccan Trap"	"Cretaceous-Palaeogene"	3	""	21	22.31667	81.05
849	3773.4	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"MADHYA PRADESH"	"14"	"Mandla dist."	"253. Umargahon"	"22^46' : 81^46'"	"Al"	"Bauxite capping over Deccan Trap"	"Cretaceous-Palaeogene"	3	""	21	22.76667	81.76667
850	3773.4	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"MADHYA PRADESH"	"14"	"Mandla dist."	"254. Jamuna dadar"	"22^40' : 81^46'"	"Al"	"Bauxite capping over Deccan Trap"	"Cretaceous-Palaeogene"	3	""	21	22.66667	81.76667
855	11320.2	"bauxite"	"BASE METALS, LIGHT METALS AND PRECIOUS METALS"	"MADHYA PRADESH"	"14"	"Mandla dist."	"259. Nannu Dadar"	"22^44' : 81^43'"	"Al"	"Bauxite capping over Deccan Trap"	"Cretaceous-Palaeogene"	2	""	21	22.73333	81.71667
